Station_ID,TIMESTAMP,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,LAT,LON,Elevation
,,Celsius,%,m/s,Degrees,-14.331,-170.7105,9
NSTU,2017-01-12T14:50:00-1100,31.5,70.22,3.6,360,-14.331,-170.7105,9
NSTU,2017-01-12T15:50:00-1100,31,71.81,5.14,330,-14.331,-170.7105,9
NSTU,2017-01-12T16:51:00-1100,31.1,71.83,3.6,310,-14.331,-170.7105,9
NSTU,2017-01-12T17:50:00-1100,29.8,77.37,2.57,,-14.331,-170.7105,9
NSTU,2017-01-12T18:50:00-1100,29.4,78.7,2.57,,-14.331,-170.7105,9
NSTU,2017-01-12T19:51:00-1100,28,86.35,3.6,280,-14.331,-170.7105,9
NSTU,2017-01-12T20:51:00-1100,27.4,86.29,1.03,,-14.331,-170.7105,9
NSTU,2017-01-12T21:51:00-1100,27.4,86.81,1.54,,-14.331,-170.7105,9
NSTU,2017-01-12T22:52:00-1100,27.2,88.35,1.03,,-14.331,-170.7105,9
NSTU,2017-01-12T23:53:00-1100,26.6,91.52,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T00:51:00-1100,26.4,91.5,1.03,,-14.331,-170.7105,9
NSTU,2017-01-13T01:50:00-1100,26.6,90.43,2.06,,-14.331,-170.7105,9
NSTU,2017-01-13T02:52:00-1100,26.3,91.5,0,0,-14.331,-170.7105,9
NSTU,2017-01-13T03:50:00-1100,26.1,93.14,0,0,-14.331,-170.7105,9
NSTU,2017-01-13T04:55:00-1100,25.9,93.68,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T05:58:00-1100,26.4,91.5,0,0,-14.331,-170.7105,9
NSTU,2017-01-13T06:50:00-1100,26.9,89.92,0,0,-14.331,-170.7105,9
NSTU,2017-01-13T07:50:00-1100,29.7,78.74,2.57,,-14.331,-170.7105,9
NSTU,2017-01-13T08:52:00-1100,30.4,73.87,3.09,,-14.331,-170.7105,9
NSTU,2017-01-13T09:55:00-1100,29.1,80.07,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T10:50:00-1100,30.3,74.74,3.09,,-14.331,-170.7105,9
NSTU,2017-01-13T11:53:00-1100,29.4,77.31,3.6,360,-14.331,-170.7105,9
NSTU,2017-01-13T12:52:00-1100,29.2,78.2,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T13:50:00-1100,28.2,83.35,4.63,300,-14.331,-170.7105,9
NSTU,2017-01-13T14:51:00-1100,29.1,82.47,0,0,-14.331,-170.7105,9
NSTU,2017-01-13T15:50:00-1100,29.3,79.15,7.72,320,-14.331,-170.7105,9
NSTU,2017-01-13T16:50:00-1100,28.7,85.4,4.63,330,-14.331,-170.7105,9
NSTU,2017-01-13T17:50:00-1100,29.8,79.22,3.09,,-14.331,-170.7105,9
NSTU,2017-01-13T18:50:00-1100,28.1,88.43,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T19:54:00-1100,27.2,89.94,0,0,-14.331,-170.7105,9
NSTU,2017-01-13T20:50:00-1100,26.8,91.53,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T21:50:00-1100,27.1,89.4,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T22:50:00-1100,26.7,91.52,1.54,,-14.331,-170.7105,9
NSTU,2017-01-13T23:52:00-1100,26.6,92.06,2.06,,-14.331,-170.7105,9
NSTU,2017-01-14T00:50:00-1100,26.5,92.06,1.54,,-14.331,-170.7105,9
NSTU,2017-01-14T01:50:00-1100,26.6,92.06,0,0,-14.331,-170.7105,9
NSTU,2017-01-14T02:50:00-1100,26.3,92.59,0,0,-14.331,-170.7105,9
NSTU,2017-01-14T03:54:00-1100,25.8,94.8,1.03,,-14.331,-170.7105,9
NSTU,2017-01-14T04:51:00-1100,26.2,94.25,2.06,,-14.331,-170.7105,9
NSTU,2017-01-14T05:50:00-1100,25.8,92.57,2.06,,-14.331,-170.7105,9
NSTU,2017-01-14T06:50:00-1100,26.1,95.38,1.03,,-14.331,-170.7105,9
NSTU,2017-01-14T07:50:00-1100,28.5,88.46,2.57,,-14.331,-170.7105,9
NSTU,2017-01-14T08:50:00-1100,29.1,83.95,1.54,,-14.331,-170.7105,9
NSTU,2017-01-14T09:50:00-1100,30.7,77.96,3.6,190,-14.331,-170.7105,9
NSTU,2017-01-14T10:50:00-1100,30.2,77.88,3.09,,-14.331,-170.7105,9
NSTU,2017-01-14T11:50:00-1100,29.5,80.6,4.63,350,-14.331,-170.7105,9
NSTU,2017-01-14T12:50:00-1100,26.3,88.81,2.57,120,-14.331,-170.7105,9
NSTU,2017-01-14T13:50:00-1100,29.4,87.5,1.03,340,-14.331,-170.7105,9
NSTU,2017-01-14T14:50:00-1100,28.3,86.89,2.57,,-14.331,-170.7105,9
NSTU,2017-01-14T15:50:00-1100,28,88.94,1.54,,-14.331,-170.7105,9
NSTU,2017-01-14T16:50:00-1100,28.1,90.01,1.54,,-14.331,-170.7105,9
NSTU,2017-01-14T17:50:00-1100,27.3,88.89,2.06,,-14.331,-170.7105,9
NSTU,2017-01-14T18:50:00-1100,27.6,93.21,1.03,,-14.331,-170.7105,9
NSTU,2017-01-14T19:50:00-1100,26.7,94.84,1.54,,-14.331,-170.7105,9
NSTU,2017-01-14T20:50:00-1100,26.8,93.72,0,0,-14.331,-170.7105,9
NSTU,2017-01-14T21:51:00-1100,26.9,92.63,1.03,,-14.331,-170.7105,9
NSTU,2017-01-14T22:50:00-1100,27.2,91.55,2.57,,-14.331,-170.7105,9
NSTU,2017-01-14T23:50:00-1100,27.3,91.56,1.54,,-14.331,-170.7105,9
NSTU,2017-01-15T00:50:00-1100,27.4,89.96,0,0,-14.331,-170.7105,9
NSTU,2017-01-15T01:50:00-1100,27.2,91.01,2.06,,-14.331,-170.7105,9
NSTU,2017-01-15T02:50:00-1100,26.6,92.61,2.06,,-14.331,-170.7105,9
NSTU,2017-01-15T03:50:00-1100,25.8,94.8,1.03,,-14.331,-170.7105,9
NSTU,2017-01-15T04:52:00-1100,25.4,95.35,0,0,-14.331,-170.7105,9
NSTU,2017-01-15T05:51:00-1100,25.4,95.92,1.03,,-14.331,-170.7105,9
NSTU,2017-01-15T06:50:00-1100,26,96.51,0,0,-14.331,-170.7105,9
NSTU,2017-01-15T07:51:00-1100,29.2,85.96,0,0,-14.331,-170.7105,9
NSTU,2017-01-15T08:53:00-1100,30.2,79.74,1.54,,-14.331,-170.7105,9
NSTU,2017-01-15T09:50:00-1100,28.8,83.42,3.09,,-14.331,-170.7105,9
NSTU,2017-01-15T10:51:00-1100,28.4,87.93,1.54,,-14.331,-170.7105,9
NSTU,2017-01-15T11:50:00-1100,30.2,77.42,4.12,330,-14.331,-170.7105,9
NSTU,2017-01-15T12:50:00-1100,29.9,81.12,3.09,,-14.331,-170.7105,9
NSTU,2017-01-15T13:50:00-1100,29.6,81.09,3.6,340,-14.331,-170.7105,9
NSTU,2017-01-15T14:03:00-1100,29,83.94,3.09,,-14.331,-170.7105,9
NSTU,2017-01-15T14:37:00-1100,29,83.94,2.57,,-14.331,-170.7105,9
NSTU,2017-01-15T14:51:00-1100,28.5,85.38,2.06,,-14.331,-170.7105,9
NSTU,2017-01-15T15:50:00-1100,29.1,81.99,1.54,,-14.331,-170.7105,9
NSTU,2017-01-15T16:50:00-1100,28.7,84.4,2.57,,-14.331,-170.7105,9
NSTU,2017-01-15T17:51:00-1100,28.7,83.41,2.06,,-14.331,-170.7105,9
NSTU,2017-01-15T18:50:00-1100,28.3,83.86,1.03,,-14.331,-170.7105,9
NSTU,2017-01-15T19:50:00-1100,27.4,86.81,1.54,,-14.331,-170.7105,9
NSTU,2017-01-15T20:51:00-1100,27.1,89.4,1.03,,-14.331,-170.7105,9
NSTU,2017-01-15T21:50:00-1100,26.9,89.39,0,0,-14.331,-170.7105,9
NSTU,2017-01-15T22:50:00-1100,26.9,87.8,0,0,-14.331,-170.7105,9
NSTU,2017-01-15T23:50:00-1100,26.9,89.39,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T00:50:00-1100,26.4,92.05,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T01:51:00-1100,26.5,91.51,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T02:50:00-1100,26.7,90.44,1.03,,-14.331,-170.7105,9
NSTU,2017-01-16T03:50:00-1100,26.6,90.43,1.03,,-14.331,-170.7105,9
NSTU,2017-01-16T04:52:00-1100,26.1,93.14,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T05:50:00-1100,26.6,90.97,2.06,,-14.331,-170.7105,9
NSTU,2017-01-16T06:50:00-1100,26.8,93.17,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T07:50:00-1100,26.8,95.4,1.03,,-14.331,-170.7105,9
NSTU,2017-01-16T08:50:00-1100,28.4,89.5,1.54,340,-14.331,-170.7105,9
NSTU,2017-01-16T09:50:00-1100,29.2,84.95,0,0,-14.331,-170.7105,9
NSTU,2017-01-16T10:50:00-1100,30.5,77.93,2.57,,-14.331,-170.7105,9
NSTU,2017-01-16T11:50:00-1100,29.9,78.77,4.63,270,-14.331,-170.7105,9
NSTU,2017-01-16T12:52:00-1100,28.2,91.08,3.6,290,-14.331,-170.7105,9
NSTU,2017-01-16T13:51:00-1100,29.8,80.64,3.6,280,-14.331,-170.7105,9
NSTU,2017-01-16T14:51:00-1100,30.9,73.08,2.57,,-14.331,-170.7105,9
NSTU,2017-01-16T15:50:00-1100,30.5,73.02,3.6,290,-14.331,-170.7105,9
NSTU,2017-01-16T16:50:00-1100,29.7,76.89,3.09,,-14.331,-170.7105,9
NSTU,2017-01-16T17:51:00-1100,29.1,80.07,1.03,,-14.331,-170.7105,9
NSTU,2017-01-16T18:52:00-1100,28.4,83.87,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T19:50:00-1100,27.2,91.55,0,0,-14.331,-170.7105,9
NSTU,2017-01-16T20:50:00-1100,26.6,93.16,1.03,,-14.331,-170.7105,9
NSTU,2017-01-16T21:51:00-1100,26.3,93.7,1.54,,-14.331,-170.7105,9
NSTU,2017-01-16T22:51:00-1100,26.5,90.97,2.06,,-14.331,-170.7105,9
NSTU,2017-01-16T23:50:00-1100,26.7,90.44,1.03,,-14.331,-170.7105,9
NSTU,2017-01-17T00:52:00-1100,26.6,92.61,1.54,,-14.331,-170.7105,9
NSTU,2017-01-17T01:50:00-1100,26.8,92.07,0,0,-14.331,-170.7105,9
NSTU,2017-01-17T02:50:00-1100,26.7,92.07,3.6,290,-14.331,-170.7105,9
NSTU,2017-01-17T03:55:00-1100,26.5,92.06,4.63,230,-14.331,-170.7105,9
NSTU,2017-01-17T04:52:00-1100,25.7,95.36,1.03,,-14.331,-170.7105,9
NSTU,2017-01-17T05:50:00-1100,25.4,97.07,1.54,,-14.331,-170.7105,9
NSTU,2017-01-17T06:50:00-1100,26.5,94.83,1.54,,-14.331,-170.7105,9
NSTU,2017-01-17T07:50:00-1100,27.7,90.51,1.54,,-14.331,-170.7105,9
NSTU,2017-01-17T08:54:00-1100,28.3,86.38,2.57,,-14.331,-170.7105,9
NSTU,2017-01-17T09:52:00-1100,29.7,75.53,3.6,260,-14.331,-170.7105,9
NSTU,2017-01-17T10:50:00-1100,30,72.93,5.66,240,-14.331,-170.7105,9
NSTU,2017-01-17T11:50:00-1100,31,68.07,6.17,260,-14.331,-170.7105,9
NSTU,2017-01-17T12:50:00-1100,31.3,63.4,5.14,230,-14.331,-170.7105,9
NSTU,2017-01-17T13:51:00-1100,31.1,66.88,5.66,220,-14.331,-170.7105,9
NSTU,2017-01-17T14:50:00-1100,31,66.86,5.66,220,-14.331,-170.7105,9
NSTU,2017-01-17T15:50:00-1100,30.7,68.83,5.14,250,-14.331,-170.7105,9
NSTU,2017-01-17T16:50:00-1100,30.7,68.41,4.12,240,-14.331,-170.7105,9
NSTU,2017-01-17T17:50:00-1100,29,79.58,5.66,230,-14.331,-170.7105,9
NSTU,2017-01-17T18:53:00-1100,28.7,79.54,4.12,240,-14.331,-170.7105,9
NSTU,2017-01-17T19:52:00-1100,28,83.83,4.63,230,-14.331,-170.7105,9
NSTU,2017-01-17T20:50:00-1100,28.8,77.21,3.09,,-14.331,-170.7105,9
NSTU,2017-01-17T21:51:00-1100,28.6,77.18,3.09,,-14.331,-170.7105,9
NSTU,2017-01-17T22:51:00-1100,28.2,75.75,2.06,,-14.331,-170.7105,9
NSTU,2017-01-17T23:50:00-1100,27.7,77.05,2.57,,-14.331,-170.7105,9
NSTU,2017-01-18T00:50:00-1100,27.6,75.19,3.09,,-14.331,-170.7105,9
NSTU,2017-01-18T01:50:00-1100,27.1,75.11,1.54,,-14.331,-170.7105,9
NSTU,2017-01-18T02:50:00-1100,26.5,78.28,1.54,,-14.331,-170.7105,9
NSTU,2017-01-18T04:50:00-1100,26,80.62,1.54,,-14.331,-170.7105,9
NSTU,2017-01-18T05:50:00-1100,26,80.62,2.06,,-14.331,-170.7105,9
NSTU,2017-01-18T06:50:00-1100,26,80.62,2.06,,-14.331,-170.7105,9
NSTU,2017-01-18T07:50:00-1100,29.2,71.06,2.06,,-14.331,-170.7105,9
NSTU,2017-01-18T08:50:00-1100,29.8,67.42,3.09,,-14.331,-170.7105,9
NSTU,2017-01-18T09:50:00-1100,30.4,66.33,3.09,,-14.331,-170.7105,9
NSTU,2017-01-18T10:50:00-1100,31.2,59.66,2.57,,-14.331,-170.7105,9
NSTU,2017-01-18T11:51:00-1100,31.5,61.56,4.63,270,-14.331,-170.7105,9
NSTU,2017-01-18T12:50:00-1100,31.3,66.92,4.63,350,-14.331,-170.7105,9
NSTU,2017-01-18T13:51:00-1100,30.7,67.6,4.63,330,-14.331,-170.7105,9
NSTU,2017-01-18T14:51:00-1100,31.1,68.09,3.6,330,-14.331,-170.7105,9
NSTU,2017-01-18T15:50:00-1100,31.1,70.56,3.09,,-14.331,-170.7105,9
NSTU,2017-01-18T16:50:00-1100,30.7,71.76,4.12,330,-14.331,-170.7105,9
NSTU,2017-01-18T17:51:00-1100,30.1,74.7,4.12,330,-14.331,-170.7105,9
NSTU,2017-01-18T18:52:00-1100,29.5,77.32,4.63,330,-14.331,-170.7105,9
NSTU,2017-01-18T19:50:00-1100,28.9,79.57,1.54,,-14.331,-170.7105,9
NSTU,2017-01-18T20:52:00-1100,28.5,80.46,1.54,,-14.331,-170.7105,9
NSTU,2017-01-18T21:50:00-1100,27.5,84.78,0,0,-14.331,-170.7105,9
NSTU,2017-01-18T22:55:00-1100,26.7,87.79,0,0,-14.331,-170.7105,9
NSTU,2017-01-18T23:50:00-1100,26.7,88.31,1.54,,-14.331,-170.7105,9
NSTU,2017-01-19T00:52:00-1100,28,83.83,0,0,-14.331,-170.7105,9
NSTU,2017-01-19T01:50:00-1100,28.2,83.35,2.57,,-14.331,-170.7105,9
NSTU,2017-01-19T02:50:00-1100,28.7,80.01,5.14,310,-14.331,-170.7105,9
NSTU,2017-01-19T03:50:00-1100,28.5,79.99,5.14,320,-14.331,-170.7105,9
NSTU,2017-01-19T05:50:00-1100,28.7,80.97,4.12,340,-14.331,-170.7105,9
NSTU,2017-01-19T06:50:00-1100,29,80.05,5.66,340,-14.331,-170.7105,9
NSTU,2017-01-19T07:51:00-1100,29.4,75.48,5.14,340,-14.331,-170.7105,9
NSTU,2017-01-19T08:50:00-1100,30.4,73.43,3.6,330,-14.331,-170.7105,9
NSTU,2017-01-19T09:50:00-1100,30.5,73.89,6.17,360,-14.331,-170.7105,9
NSTU,2017-01-19T10:51:00-1100,30.8,74.82,4.63,360,-14.331,-170.7105,9
NSTU,2017-01-19T11:50:00-1100,31.2,71.85,6.69,350,-14.331,-170.7105,9
NSTU,2017-01-19T12:50:00-1100,31.2,71,4.63,340,-14.331,-170.7105,9
NSTU,2017-01-19T13:51:00-1100,31.7,69.43,5.66,360,-14.331,-170.7105,9
NSTU,2017-01-19T14:50:00-1100,31.5,70.22,4.63,330,-14.331,-170.7105,9
NSTU,2017-01-19T15:50:00-1100,31.7,72.36,3.6,340,-14.331,-170.7105,9
NSTU,2017-01-19T16:52:00-1100,30.8,74.82,5.66,330,-14.331,-170.7105,9
NSTU,2017-01-19T17:50:00-1100,30.2,76.97,4.12,320,-14.331,-170.7105,9
NSTU,2017-01-19T18:52:00-1100,29.8,78.75,4.63,310,-14.331,-170.7105,9
NSTU,2017-01-19T19:51:00-1100,29.3,81.05,4.12,330,-14.331,-170.7105,9
NSTU,2017-01-19T20:51:00-1100,28.8,84.41,2.06,,-14.331,-170.7105,9
NSTU,2017-01-19T21:52:00-1100,28.5,85.89,1.03,,-14.331,-170.7105,9
NSTU,2017-01-19T22:50:00-1100,27.9,91.6,2.06,350,-14.331,-170.7105,9
NSTU,2017-01-19T23:50:00-1100,26.5,95.39,1.54,,-14.331,-170.7105,9
NSTU,2017-01-20T00:50:00-1100,26.7,94.84,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T01:50:00-1100,26.6,97.1,1.03,,-14.331,-170.7105,9
NSTU,2017-01-20T02:50:00-1100,26.6,96.53,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T03:50:00-1100,26.2,97.09,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T04:50:00-1100,26.1,97.09,1.54,,-14.331,-170.7105,9
NSTU,2017-01-20T05:50:00-1100,26,97.66,1.54,,-14.331,-170.7105,9
NSTU,2017-01-20T06:50:00-1100,26.5,97.1,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T07:51:00-1100,28.9,89.01,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T08:55:00-1100,30.7,78.42,2.57,,-14.331,-170.7105,9
NSTU,2017-01-20T09:50:00-1100,31.2,76.22,2.06,,-14.331,-170.7105,9
NSTU,2017-01-20T10:51:00-1100,31.1,75.76,4.63,340,-14.331,-170.7105,9
NSTU,2017-01-20T11:50:00-1100,31.1,77.56,3.6,340,-14.331,-170.7105,9
NSTU,2017-01-20T12:50:00-1100,31.1,76.65,4.12,350,-14.331,-170.7105,9
NSTU,2017-01-20T13:53:00-1100,31.6,75.83,4.63,340,-14.331,-170.7105,9
NSTU,2017-01-20T14:52:00-1100,30.9,76.62,4.12,320,-14.331,-170.7105,9
NSTU,2017-01-20T15:50:00-1100,31.6,76.28,3.6,330,-14.331,-170.7105,9
NSTU,2017-01-20T16:52:00-1100,30.9,76.17,5.66,320,-14.331,-170.7105,9
NSTU,2017-01-20T17:50:00-1100,30.2,78.81,3.6,350,-14.331,-170.7105,9
NSTU,2017-01-20T18:54:00-1100,29.6,83.02,2.57,,-14.331,-170.7105,9
NSTU,2017-01-20T19:50:00-1100,29.5,83.01,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T20:51:00-1100,29.4,84.97,1.54,,-14.331,-170.7105,9
NSTU,2017-01-20T21:51:00-1100,29.3,85.47,1.54,,-14.331,-170.7105,9
NSTU,2017-01-20T22:50:00-1100,28.2,90.01,0,0,-14.331,-170.7105,9
NSTU,2017-01-20T23:50:00-1100,28.5,89.51,2.57,,-14.331,-170.7105,9
NSTU,2017-01-21T00:50:00-1100,28.2,93.24,1.03,,-14.331,-170.7105,9
NSTU,2017-01-21T01:50:00-1100,27.7,94.87,0,0,-14.331,-170.7105,9
NSTU,2017-01-21T02:50:00-1100,27.3,95.98,1.54,,-14.331,-170.7105,9
NSTU,2017-01-21T03:50:00-1100,27.6,93.76,2.57,,-14.331,-170.7105,9
NSTU,2017-01-21T04:51:00-1100,26.9,94.84,2.06,,-14.331,-170.7105,9
NSTU,2017-01-21T05:50:00-1100,27.1,94.29,2.06,,-14.331,-170.7105,9
NSTU,2017-01-21T06:50:00-1100,26.8,95.4,0,0,-14.331,-170.7105,9
NSTU,2017-01-21T07:50:00-1100,28.2,88.96,2.57,,-14.331,-170.7105,9
NSTU,2017-01-21T08:50:00-1100,29.7,81.58,0,0,-14.331,-170.7105,9
NSTU,2017-01-21T09:54:00-1100,30.4,77.45,2.57,,-14.331,-170.7105,9
NSTU,2017-01-21T10:57:00-1100,31.5,75.37,3.6,290,-14.331,-170.7105,9
NSTU,2017-01-21T11:50:00-1100,31.3,78.04,3.6,300,-14.331,-170.7105,9
NSTU,2017-01-21T12:50:00-1100,32.3,74.19,2.57,,-14.331,-170.7105,9
NSTU,2017-01-21T13:51:00-1100,31.3,74.46,3.6,250,-14.331,-170.7105,9
NSTU,2017-01-21T14:50:00-1100,31,77.09,5.14,240,-14.331,-170.7105,9
NSTU,2017-01-21T15:55:00-1100,30.5,77.93,3.6,230,-14.331,-170.7105,9
NSTU,2017-01-21T16:50:00-1100,30.2,78.81,3.6,240,-14.331,-170.7105,9
NSTU,2017-01-21T17:55:00-1100,30.1,80.2,3.09,250,-14.331,-170.7105,9
NSTU,2017-01-21T18:50:00-1100,29.7,81.58,2.06,250,-14.331,-170.7105,9
NSTU,2017-01-21T19:55:00-1100,29.2,85.46,1.03,,-14.331,-170.7105,9
NSTU,2017-01-21T20:50:00-1100,28.9,87.98,1.54,,-14.331,-170.7105,9
NSTU,2017-01-21T21:52:00-1100,28.6,89.51,0,0,-14.331,-170.7105,9
NSTU,2017-01-21T22:52:00-1100,28.1,94.33,0,0,-14.331,-170.7105,9
NSTU,2017-01-21T23:50:00-1100,28.7,86.93,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T00:53:00-1100,27.9,93.23,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T01:03:00-1100,28,88.94,3.09,,-14.331,-170.7105,9
NSTU,2017-01-22T01:18:00-1100,28,88.94,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T01:22:00-1100,28,88.94,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T01:50:00-1100,27.6,93.76,3.09,,-14.331,-170.7105,9
NSTU,2017-01-22T02:52:00-1100,27.1,96.54,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T03:53:00-1100,26.8,97.68,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T04:10:00-1100,27,94.29,5.14,180,-14.331,-170.7105,9
NSTU,2017-01-22T04:52:00-1100,26.5,96.53,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T05:52:00-1100,26.2,97.67,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T06:51:00-1100,26.9,98.25,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T07:53:00-1100,29.1,89.55,0,0,-14.331,-170.7105,9
NSTU,2017-01-22T08:51:00-1100,30.4,83.11,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T09:50:00-1100,30.7,83.63,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T10:50:00-1100,31.2,83.21,2.57,,-14.331,-170.7105,9
NSTU,2017-01-22T11:50:00-1100,31.3,82.73,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T12:51:00-1100,31.4,81.32,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T13:42:00-1100,30,79.25,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T13:50:00-1100,30.3,79.29,2.57,,-14.331,-170.7105,9
NSTU,2017-01-22T14:33:00-1100,32,75.01,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T14:52:00-1100,31.5,74.93,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T15:50:00-1100,31.2,76.67,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T16:50:00-1100,31.4,78.06,2.06,,-14.331,-170.7105,9
NSTU,2017-01-22T17:50:00-1100,31.2,74.44,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T18:50:00-1100,30.4,78.37,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T19:50:00-1100,29.8,82.56,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T20:50:00-1100,28.6,88.99,1.03,,-14.331,-170.7105,9
NSTU,2017-01-22T21:16:00-1100,29,89.02,0,0,-14.331,-170.7105,9
NSTU,2017-01-22T21:41:00-1100,29,89.02,2.57,,-14.331,-170.7105,9
NSTU,2017-01-22T21:50:00-1100,28.9,89.54,0,0,-14.331,-170.7105,9
NSTU,2017-01-22T22:50:00-1100,27.7,94.87,0,0,-14.331,-170.7105,9
NSTU,2017-01-22T23:10:00-1100,27,94.29,3.09,,-14.331,-170.7105,9
NSTU,2017-01-22T23:18:00-1100,27,94.29,1.54,,-14.331,-170.7105,9
NSTU,2017-01-22T23:50:00-1100,27.5,94.87,1.54,,-14.331,-170.7105,9
NSTU,2017-01-23T00:53:00-1100,27.1,96.54,1.54,,-14.331,-170.7105,9
NSTU,2017-01-23T01:52:00-1100,27.1,97.68,1.03,,-14.331,-170.7105,9
NSTU,2017-01-23T02:51:00-1100,27.4,95.42,0,0,-14.331,-170.7105,9
NSTU,2017-01-23T03:52:00-1100,27.1,97.11,1.54,,-14.331,-170.7105,9
NSTU,2017-01-23T04:50:00-1100,27,97.11,0,0,-14.331,-170.7105,9
NSTU,2017-01-23T05:53:00-1100,27,97.68,0,0,-14.331,-170.7105,9
NSTU,2017-01-23T06:50:00-1100,28.1,96.57,0,0,-14.331,-170.7105,9
NSTU,2017-01-23T07:53:00-1100,30.3,87.58,2.57,,-14.331,-170.7105,9
NSTU,2017-01-23T08:52:00-1100,30,85.04,2.57,,-14.331,-170.7105,9
NSTU,2017-01-23T09:50:00-1100,30.2,86.56,3.6,140,-14.331,-170.7105,9
NSTU,2017-01-23T10:52:00-1100,30.5,82.64,2.57,,-14.331,-170.7105,9
NSTU,2017-01-23T11:50:00-1100,31.6,82.29,3.6,130,-14.331,-170.7105,9
NSTU,2017-01-23T12:50:00-1100,31.8,78.57,3.6,160,-14.331,-170.7105,9
NSTU,2017-01-23T13:50:00-1100,31.4,80.37,2.06,,-14.331,-170.7105,9
NSTU,2017-01-23T14:52:00-1100,30.3,81.18,6.17,150,-14.331,-170.7105,9
NSTU,2017-01-23T15:51:00-1100,30.6,79.8,1.54,,-14.331,-170.7105,9
NSTU,2017-01-23T16:50:00-1100,30,82.58,1.54,,-14.331,-170.7105,9
NSTU,2017-01-23T17:52:00-1100,30.1,82.59,3.09,,-14.331,-170.7105,9
NSTU,2017-01-23T18:52:00-1100,29.9,84.04,3.09,,-14.331,-170.7105,9
NSTU,2017-01-23T19:51:00-1100,30,81.62,3.6,160,-14.331,-170.7105,9
NSTU,2017-01-23T20:51:00-1100,29.7,82.55,4.12,140,-14.331,-170.7105,9
NSTU,2017-01-23T21:51:00-1100,29.6,85,3.09,,-14.331,-170.7105,9
NSTU,2017-01-23T22:54:00-1100,29.5,84.99,4.12,150,-14.331,-170.7105,9
NSTU,2017-01-23T23:50:00-1100,29.3,83.48,3.09,,-14.331,-170.7105,9
NSTU,2017-01-24T00:52:00-1100,29.1,86.97,4.63,90,-14.331,-170.7105,9
NSTU,2017-01-24T01:50:00-1100,28.9,90.59,0,0,-14.331,-170.7105,9
NSTU,2017-01-24T02:50:00-1100,29,88.5,3.09,,-14.331,-170.7105,9
NSTU,2017-01-24T03:51:00-1100,29,88.5,2.06,,-14.331,-170.7105,9
NSTU,2017-01-24T04:51:00-1100,28.8,87.97,3.6,100,-14.331,-170.7105,9
NSTU,2017-01-24T05:50:00-1100,28.9,87.46,3.6,90,-14.331,-170.7105,9
NSTU,2017-01-24T06:50:00-1100,29.2,87.49,3.6,90,-14.331,-170.7105,9
NSTU,2017-01-24T07:50:00-1100,30.2,84.07,2.57,,-14.331,-170.7105,9
NSTU,2017-01-24T08:50:00-1100,30.1,87.06,1.03,,-14.331,-170.7105,9
NSTU,2017-01-24T09:50:00-1100,31.6,79.93,4.12,110,-14.331,-170.7105,9
NSTU,2017-01-24T10:50:00-1100,32.2,78.63,3.6,110,-14.331,-170.7105,9
NSTU,2017-01-24T11:30:00-1100,32,79.52,3.6,110,-14.331,-170.7105,9
