TOA5,3.1.1 Poloa,CR300-WIFI,1,CR300-WIFI.Std.07.04,CPU:WRRC_ASPA_prog_wWiFiLogic.CR300,21976,Afono_wx,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,BattV_Avg
TS,RN,Volts,Deg C,Deg F,%,inch,miles/hour,Deg,Deg,W/m^2,MJ/m^2,Volts
,,Avg,Max,Avg,Smp,Tot,WVc,WVc,WVc,Avg,Tot,Avg
7/2/20 19:30,36609,12.74,24.88,76.52,100,0,0,0,0,0.005,4.08E-06,12.74
7/2/20 19:45,36610,12.74,24.94,76.57,100,0,0,0,0,0.005,4.29E-06,12.73
7/2/20 20:00,36611,12.73,24.98,76.79,100,0,0,0,0,0.007,6.33E-06,12.73
7/2/20 20:15,36612,12.72,25.06,77.09,100,0,0,0,0,0.004,3.65E-06,12.72
7/2/20 20:30,36613,12.72,25.16,77.23,100,0,0,0,0,0.005,4.83E-06,12.71
7/2/20 20:45,36614,12.71,25.22,77.25,100,0.01,0,0,0,0.007,6.12E-06,12.71
7/2/20 21:00,36615,12.71,25.23,77.27,100,0,0,0,0,0.005,4.40E-06,12.71
7/2/20 21:15,36616,12.7,25.23,77.31,100,0,0,0,0,0.009,7.94E-06,12.7
7/2/20 21:30,36617,12.7,25.21,77.24,100,0,0,0,0,0.006,5.36E-06,12.7
7/2/20 21:45,36618,12.7,25.18,77.17,100,0,0,0,0,0.003,2.90E-06,12.7
7/2/20 22:00,36619,12.69,25.14,77.01,100,0,0,0,0,0.007,6.01E-06,12.69
7/2/20 22:15,36620,12.69,25.08,76.93,100,0,0,0,0,0.006,5.15E-06,12.69
7/2/20 22:30,36621,12.69,25,77.02,100,0,0,0,0,0.007,6.01E-06,12.69
7/2/20 22:45,36622,12.69,25.02,77.15,100,0,0,0,0,0.009,7.72E-06,12.68
7/2/20 23:00,36623,12.68,25.06,77.23,100,0,0,0,0,0.004,3.65E-06,12.68
7/2/20 23:15,36624,12.68,25.08,77.31,100,0,0,0,0,0.003,3.11E-06,12.68
7/2/20 23:30,36625,12.68,25.1,77.28,100,0,0,0,0,0.006,5.69E-06,12.67
7/2/20 23:45,36626,12.67,25.17,77.22,100,0.01,0,0,0,0.008,6.76E-06,12.67
7/3/20 0:00,36627,12.67,25.17,77.46,100,0.01,0,0,0,0.003,2.90E-06,12.66
7/3/20 0:15,36628,12.66,25.21,77.52,100,0,0,0,0,0.009,8.05E-06,12.66
7/3/20 0:30,36629,12.66,25.22,77.46,100,0,0,0,0,0.007,5.90E-06,12.66
7/3/20 0:45,36630,12.66,25.19,77.33,100,0,0,0,0,0.007,6.22E-06,12.65
7/3/20 1:00,36631,12.65,25.15,77.24,100,0,0,0,0,0.007,6.44E-06,12.65
7/3/20 1:15,36632,12.65,25.16,77.3,100,0,0,0,0,0.008,7.30E-06,12.64
7/3/20 1:30,36633,12.64,25.22,77.3,100,0.05,0,0,0,0.004,3.43E-06,12.64
7/3/20 1:45,36634,12.64,25.23,77.16,100,0.02,0,0,0,0.007,6.12E-06,12.63
7/3/20 2:00,36635,12.63,25.23,77.15,100,0.04,0,0,0,0.006,5.15E-06,12.63
7/3/20 2:15,36636,12.63,25.19,76.94,100,0,0,0,0,0.003,3.00E-06,12.62
7/3/20 2:30,36637,12.62,25.06,75.43,100,0,0,0,0,0.005,4.72E-06,12.62
7/3/20 2:45,36638,12.62,24.65,75.15,100,0,0,0,0,0.006,5.15E-06,12.61
7/3/20 3:00,36639,12.61,24.21,75.6,100,0,0,0,0,0.003,2.79E-06,12.61
7/3/20 3:15,36640,12.6,24.09,75.77,100,0,0,0,0,0.006,5.69E-06,12.6
7/3/20 3:30,36641,12.6,24.18,76.06,100,0,0,0,0,0.003,2.57E-06,12.6
7/3/20 3:45,36642,12.59,24.28,76.21,100,0,0,0,0,0.005,4.08E-06,12.59
7/3/20 4:00,36643,12.59,24.31,76.03,100,0,0,0,0,0.007,6.01E-06,12.58
7/3/20 4:15,36644,12.58,24.3,76.09,100,0,0,0,0,0.008,7.51E-06,12.58
7/3/20 4:30,36645,12.58,24.37,76.34,100,0,0,0,0,0.008,6.87E-06,12.57
7/3/20 4:45,36646,12.57,24.48,76.51,100,0,0,0,0,0.008,7.08E-06,12.57
7/3/20 5:00,36647,12.57,24.55,76.61,100,0,0,0,0,0.005,4.40E-06,12.56
7/3/20 5:15,36648,12.56,24.6,76.66,100,0,0,0,0,0.006,5.36E-06,12.56
7/3/20 5:30,36649,12.55,24.65,76.68,100,0,0,0,0,0.009,7.83E-06,12.55
7/3/20 5:45,36650,12.55,24.69,76.69,100,0.01,0,0,0,0.006,5.15E-06,12.55
7/3/20 6:00,36651,12.54,24.74,76.73,100,0,0,0,0,0.01,9.01E-06,12.54
7/3/20 6:15,36652,12.54,24.83,76.85,100,0,0,0,0,0.004,3.43E-06,12.54
7/3/20 6:30,36653,12.54,24.88,76.81,100,0,0,0,0,0.015,1.36E-05,12.53
7/3/20 6:45,36654,12.53,24.89,76.72,100,0,0,0,0,1.075,0.0009673119,12.53
7/3/20 7:00,36655,12.53,24.95,76.59,100,0,0,0,0,9.74,0.008765888,12.53
7/3/20 7:15,36656,12.53,24.97,76.57,100,0,0,0,0,11.86,0.0106739,12.53
7/3/20 7:30,36657,12.53,25.1,76.9,100,0,0,0,0,13.2,0.01187811,12.53
7/3/20 7:45,36658,12.54,25.28,77.15,100,0.06,0,0,0,26.49,0.02384473,12.54
7/3/20 8:00,36659,12.56,25.42,77.1,100,0.03,0,0,0,49.59,0.04463121,12.56
7/3/20 8:15,36660,12.57,25.54,77.19,100,0.02,0,0,0,56.23,0.05060706,12.57
7/3/20 8:30,36661,12.55,25.55,76.96,100,0.02,0,0,0,36.45,0.03280739,12.55
7/3/20 8:45,36662,12.56,25.51,77.07,100,0.13,0,0,0,47.57,0.04281181,12.55
7/3/20 9:00,36663,12.6,25.59,76.95,100,0.04,0,0,0,88.2,0.07935026,12.59
7/3/20 9:15,36664,12.66,25.78,77.33,100,0.02,0,0,0,102.2,0.09199817,12.65
7/3/20 9:30,36665,12.56,25.78,77.26,100,0.07,0,0,0,53.35,0.04801852,12.56
7/3/20 9:45,36666,12.7,25.81,76.72,100,0.11,0,0,0,144.4,0.129931,12.7
7/3/20 10:00,36667,12.91,26.39,77.33,100,0,0,0,0,318.3,0.2865002,12.91
7/3/20 10:15,36668,13.17,27.98,79.19,99.3,0,0,0,0,426.1,0.3835248,13.16
7/3/20 10:30,36669,13.21,29.43,80.2,97.4,0,0,0,0,469.9,0.4228711,13.21
7/3/20 10:45,36670,13.39,30.6,80.9,95.5,0,0,0,0,640.4,0.5763612,13.38
7/3/20 11:00,36671,13.48,32.68,83.3,86.4,0,0,0,0,734.9,0.6614296,13.47
7/3/20 11:15,36672,13.42,33.43,83.6,88.4,0,0,0,0,632.8,0.5695095,13.41
7/3/20 11:30,36673,13.47,34.81,83.3,89.6,0,0,0,0,739.6,0.6656324,13.47
7/3/20 11:45,36674,13.45,35.18,82.3,90,0,0,0,0,753.8,0.678445,13.44
7/3/20 12:00,36675,13.43,35.38,83.7,89.6,0,0,0,0,745.5,0.6709467,13.43
7/3/20 12:15,36676,13.43,35.79,83.5,88.8,0,0,0,0,820,0.7380955,13.43
7/3/20 12:30,36677,13.41,36.07,83.8,89,0,0,0,0,832,0.7489599,13.41
7/3/20 12:45,36678,13.42,36.16,83.6,87.3,0,0,0,0,753.2,0.677887,13.42
7/3/20 13:00,36679,13.42,36,83.3,88.8,0,0,0,0,760.4,0.6843496,13.42
7/3/20 13:15,36680,13.41,36.09,84.1,87.6,0,0,0,0,764.7,0.6882367,13.41
7/3/20 13:30,36681,13.41,36.3,83.7,89.9,0.01,0,0,0,749.9,0.6749443,13.41
7/3/20 13:45,36682,13.29,35.99,82,95.5,0.01,0,0,0,395.1,0.3556085,13.28
7/3/20 14:00,36683,13.44,34.15,82.7,90.6,0,0,0,0,673.7,0.6063446,13.44
7/3/20 14:15,36684,13.43,34.78,82.8,89.9,0,0,0,0,649.8,0.5848283,13.43
7/3/20 14:30,36685,13.44,35.52,83.9,88.5,0,0,0,0,626.1,0.5634763,13.44
7/3/20 14:45,36686,13.41,35.54,83.3,90.9,0,0,0,0,440.3,0.3962715,13.41
7/3/20 15:00,36687,13.43,35.68,83.6,90,0,0,0,0,590.4,0.5313199,13.43
7/3/20 15:15,36688,13.4,35.72,82.9,90.5,0,0,0,0,473.4,0.4260245,13.39
7/3/20 15:30,36689,13.4,35.28,83,88.3,0,0,0,0,516.4,0.4647925,13.39
7/3/20 15:45,36690,13.41,35.65,83.9,88.9,0,0,0,0,480.7,0.4326322,13.41
7/3/20 16:00,36691,13.42,35.96,84,89.7,0,0,0,0,457,0.4112808,13.42
7/3/20 16:15,36692,13.39,35.73,82.1,94.2,0,0,0,0,287.7,0.258972,13.38
7/3/20 16:30,36693,13.46,33.62,81.5,94.6,0,0,0,0,374.2,0.3367625,13.46
7/3/20 16:45,36694,13.46,33.91,82,91.6,0,0,0,0,389.4,0.3504489,13.46
7/3/20 17:00,36695,13.29,33.75,81.1,93.8,0,0,0,0,146.7,0.1320467,13.29
7/3/20 17:15,36696,13.45,33.04,80.6,93.8,0,0,0,0,244.2,0.2198177,13.44
7/3/20 17:30,36697,13.41,33.09,80.8,94.3,0,0,0,0,161.1,0.1449951,13.4
7/3/20 17:45,36698,13.17,31.79,80.1,96.8,0,0,0,0,83.9,0.07547823,13.17
7/3/20 18:00,36699,12.89,30.34,78.78,98.9,0,0,0,0,15.58,0.01402516,12.89
7/3/20 18:15,36700,12.82,28.64,78.11,100,0,0,0,0,4.105,0.003694368,12.82
7/3/20 18:30,36701,12.8,27.36,77.97,100,0,0,0,0,0.41,0.0003686428,12.79
7/3/20 18:45,36702,12.78,26.56,77.85,100,0,0,0,0,0.01,9.12E-06,12.78
7/3/20 19:00,36703,12.77,26.16,77.76,100,0,0,0,0,0.007,6.01E-06,12.77
7/3/20 19:15,36704,12.77,25.92,77.59,100,0,0,0,0,0.004,3.76E-06,12.77
7/3/20 19:30,36705,12.76,25.75,77.54,100,0,0,0,0,0.003,2.47E-06,12.76
7/3/20 19:45,36706,12.76,25.66,77.45,100,0,0,0,0,0.005,4.29E-06,12.75
7/3/20 20:00,36707,12.75,25.53,77.43,100,0.02,0,0,0,0.005,4.18E-06,12.75
7/3/20 20:15,36708,12.75,25.53,77.55,100,0,0,0,0,0.006,5.47E-06,12.74
7/3/20 20:30,36709,12.75,25.53,77.47,100,0,0,0,0,0.005,4.94E-06,12.74
7/3/20 20:45,36710,12.74,25.47,77.36,100,0,0,0,0,0.007,6.54E-06,12.74
7/3/20 21:00,36711,12.74,25.34,77.25,100,0.01,0,0,0,0.009,7.94E-06,12.73
7/3/20 21:15,36712,12.73,25.22,77.08,100,0,0,0,0,0.006,5.79E-06,12.73
7/3/20 21:30,36713,12.73,25.18,77.06,100,0.05,0,0,0,0.009,7.83E-06,12.73
7/3/20 21:45,36714,12.73,25.25,77.24,100,0.01,0,0,0,0.003,2.79E-06,12.72
7/3/20 22:00,36715,12.72,25.25,77.13,100,0,0,0,0,0.005,4.18E-06,12.72
7/3/20 22:15,36716,12.72,25.14,76.78,100,0,0,0,0,0.005,4.61E-06,12.72
7/3/20 22:30,36717,12.72,24.97,76.55,100,0,0,0,0,0.003,2.47E-06,12.71
7/3/20 22:45,36718,12.71,24.85,75.77,100,0.07,0,0,0,0.004,3.33E-06,12.71
7/3/20 23:00,36719,12.71,24.69,75.35,100,0.11,0,0,0,0.003,3.11E-06,12.71
7/3/20 23:15,36720,12.71,24.38,76.13,100,0,0,0,0,0.003,2.36E-06,12.7
7/3/20 23:30,36721,12.7,24.46,76.23,100,0,0,0,0,0.007,6.33E-06,12.7
7/3/20 23:45,36722,12.7,24.45,76.18,100,0,0,0,0,0.007,6.65E-06,12.7
7/4/20 0:00,36723,12.69,24.43,76.07,100,0,0,0,0,0.007,6.12E-06,12.69
7/4/20 0:15,36724,12.69,24.39,76.15,100,0,0,0,0,0.011,1.01E-05,12.69
7/4/20 0:30,36725,12.69,24.4,76.46,100,0,0,0,0,0.01,9.23E-06,12.68
7/4/20 0:45,36726,12.68,24.42,76.6,100,0,0,0,0,0.005,4.83E-06,12.68
7/4/20 1:00,36727,12.68,24.43,77.05,98.7,0,0,0,0,0.007,6.65E-06,12.67
7/4/20 1:15,36728,12.67,24.43,77.24,97.2,0,0,0,0,0.004,3.54E-06,12.67
7/4/20 1:30,36729,12.67,24.39,76.98,97.2,0,0,0,0,0.008,6.87E-06,12.67
7/4/20 1:45,36730,12.67,24.35,77.46,95.5,0,0,0,0,0.005,4.72E-06,12.66
7/4/20 2:00,36731,12.66,24.42,77.71,95.6,0,0,0,0,0.005,4.72E-06,12.66
7/4/20 2:15,36732,12.66,24.52,77.98,94.3,0,0,0,0,0.006,5.04E-06,12.65
7/4/20 2:30,36733,12.65,24.61,78.1,93.4,0,0,0,0,0.007,6.01E-06,12.65
7/4/20 2:45,36734,12.65,24.61,77.74,94.6,0,0,0,0,0.002,1.93E-06,12.65
7/4/20 3:00,36735,12.65,24.56,77.73,93.4,0,0,0,0,0.005,4.83E-06,12.64
7/4/20 3:15,36736,12.64,24.53,77.74,95.4,0,0,0,0,0.012,1.08E-05,12.64
7/4/20 3:30,36737,12.64,24.52,77.28,94.6,0,0,0,0,0.005,4.40E-06,12.63
7/4/20 3:45,36738,12.63,24.44,77.57,92.8,0,0,0,0,0.009,8.37E-06,12.63
7/4/20 4:00,36739,12.63,24.41,77.7,90.2,0,0,0,0,0.008,7.08E-06,12.62
7/4/20 4:15,36740,12.62,24.52,78.14,90.6,0,0,0,0,0.005,4.51E-06,12.62
7/4/20 4:30,36741,12.62,24.59,78.11,91.7,0,0,0,0,0.007,6.22E-06,12.62
7/4/20 4:45,36742,12.61,24.65,78.11,92.6,0,0,0,0,0.008,6.97E-06,12.61
7/4/20 5:00,36743,12.61,24.68,78.1,92.6,0,0,0,0,0.008,7.08E-06,12.61
7/4/20 5:15,36744,12.61,24.7,77.96,95.5,0,0,0,0,0.004,3.33E-06,12.6
7/4/20 5:30,36745,12.6,24.66,77.06,95.7,0,0,0,0,0.005,4.40E-06,12.6
7/4/20 5:45,36746,12.6,24.46,77.52,94.5,0,0,0,0,0.009,8.26E-06,12.59
7/4/20 6:00,36747,12.59,24.44,77.65,91.7,0,0,0,0,0.008,6.87E-06,12.59
7/4/20 6:15,36748,12.59,24.48,77.84,92,0,0,0,0,0.004,3.54E-06,12.59
7/4/20 6:30,36749,12.59,24.47,77.45,93.9,0,0,0,0,0.018,1.63E-05,12.58
7/4/20 6:45,36750,12.58,24.45,77.84,92.9,0,0,0,0,0.557,0.0005014658,12.58
7/4/20 7:00,36751,12.58,24.74,77.99,89.2,0,0,0,0,3.972,0.003574848,12.57
7/4/20 7:15,36752,12.58,24.94,78.06,83.8,0,0,0,0,12.28,0.01104834,12.58
7/4/20 7:30,36753,12.58,24.97,78.26,88.8,0,0,0,0,17.46,0.01571023,12.58
7/4/20 7:45,36754,12.58,25.13,78.4,90.5,0,0,0,0,20.67,0.0186008,12.58
7/4/20 8:00,36755,12.58,25.22,78.3,91.6,0,0,0,0,24.8,0.02231834,12.58
7/4/20 8:15,36756,12.58,25.32,78.4,92.5,0,0,0,0,32.89,0.02960129,12.58
7/4/20 8:30,36757,12.62,25.68,78.91,92,0,0,0,0,86.7,0.07806205,12.61
7/4/20 8:45,36758,12.65,26.26,79.86,90.9,0,0,0,0,88.8,0.07991428,12.64
7/4/20 9:00,36759,12.58,26.49,80.1,91.1,0,0,0,0,37.02,0.03331465,12.58
7/4/20 9:15,36760,12.62,26.71,79.96,90.2,0,0,0,0,98.1,0.08832718,12.62
7/4/20 9:30,36761,12.84,28.21,82.3,87.2,0,0,0,0,385.3,0.3467694,12.83
7/4/20 9:45,36762,12.75,29.06,82.6,88.5,0,0,0,0,149.1,0.1342097,12.75
7/4/20 10:00,36763,12.65,29.03,80.8,90.7,0,0,0,0,83.5,0.07515035,12.64
7/4/20 10:15,36764,12.79,28.47,80.5,90.8,0,0,0,0,201.1,0.1810254,12.79
7/4/20 10:30,36765,12.96,28.9,81.3,91.1,0,0,0,0,237.1,0.2133516,12.95
7/4/20 10:45,36766,12.87,29,81.2,93.1,0,0,0,0,139.7,0.1257689,12.87
7/4/20 11:00,36767,13.01,28.99,81,94.7,0.01,0,0,0,276.5,0.2488564,13.01
7/4/20 11:15,36768,13.3,30.39,82.3,88.8,0,0,0,0,566.7,0.5100553,13.29
7/4/20 11:30,36769,13.34,31.95,85,87.7,0,0,0,0,558.3,0.5024956,13.34
7/4/20 11:45,36770,13.28,32.22,84.4,89.8,0,0,0,0,451.9,0.4066811,13.28
7/4/20 12:00,36771,13.46,34.84,86,81.8,0,0,0,0,806,0.7257338,13.46
7/4/20 12:15,36772,13.33,35.65,87,82.7,0,0,0,0,514.4,0.4629464,13.32
7/4/20 12:30,36773,13.39,35.97,85.7,85.9,0,0,0,0,621.7,0.5595728,13.38
7/4/20 12:45,36774,13.41,35.91,85,86.5,0,0,0,0,614.6,0.553148,13.41
7/4/20 13:00,36775,13.41,36.36,85.2,80,0,0,0,0,638,0.5741554,13.4
7/4/20 13:15,36776,13.41,36.05,84.7,85.6,0,0,0,0,638.7,0.5748181,13.41
7/4/20 13:30,36777,13.41,36.25,85.6,81.4,0,0,0,0,612,0.5508426,13.41
7/4/20 13:45,36778,13.42,36.76,86.6,76.58,0,0,0,0,716.6,0.6449522,13.42
7/4/20 14:00,36779,13.4,37.2,86.2,78.39,0,0,0,0,781.2,0.7030911,13.4
7/4/20 14:15,36780,13.38,37.52,87.1,80.4,0,0,0,0,581.2,0.5231056,13.38
7/4/20 14:30,36781,13.39,37.03,85.5,80.2,0,0,0,0,591.2,0.5320352,13.39
7/4/20 14:45,36782,13.4,37.54,87.1,78.35,0,0,0,0,678.3,0.6104577,13.4
7/4/20 15:00,36783,13.4,37.82,86.6,83.1,0,0,0,0,620.9,0.5587804,13.4
7/4/20 15:15,36784,13.4,37.96,85.1,82,0,0,0,0,601.3,0.5411952,13.4
7/4/20 15:30,36785,13.4,37.43,84.7,84.4,0,0,0,0,437.4,0.3936729,13.4
7/4/20 15:45,36786,13.4,36.71,86,78.2,0,0,0,0,568.2,0.5113627,13.4
7/4/20 16:00,36787,13.4,37.29,86.3,76.11,0,0,0,0,575.5,0.5179681,13.4
7/4/20 16:15,36788,13.4,37.7,86.6,74.74,0,0,0,0,531.6,0.4784507,13.4
7/4/20 16:30,36789,13.38,38.13,87.2,75.2,0,0,0,0,552.4,0.4971897,13.38
7/4/20 16:45,36790,13.38,38.22,86.8,79.51,0,0,0,0,416.9,0.3752272,13.38
7/4/20 17:00,36791,13.38,38.14,86.7,79.54,0,0,0,0,266.1,0.2394493,13.38
7/4/20 17:15,36792,13.34,37.56,84.4,82.4,0,0,0,0,179.1,0.1612289,13.34
7/4/20 17:30,36793,13.38,35.3,83.1,86.5,0,0,0,0,147,0.1322842,13.37
7/4/20 17:45,36794,13.18,33.98,82.7,89.6,0,0,0,0,89,0.08012145,13.17
7/4/20 18:00,36795,12.88,32.31,80.5,91.6,0,0,0,0,15.82,0.01424221,12.88
7/4/20 18:15,36796,12.83,30.55,79.75,91.1,0,0,0,0,2.495,0.002245224,12.82
7/4/20 18:30,36797,12.81,29.14,79.36,93.9,0,0,0,0,0.084,7.59E-05,12.8
7/4/20 18:45,36798,12.79,28.2,78.85,92.3,0,0,0,0,0.011,9.55E-06,12.79
7/4/20 19:00,36799,12.79,27.58,78.72,90,0,0,0,0,0.006,5.26E-06,12.78
7/4/20 19:15,36800,12.78,27.11,78.62,90.1,0,0,0,0,0.005,4.83E-06,12.77
7/4/20 19:30,36801,12.77,26.71,78.54,91.8,0,0,0,0,0.008,7.51E-06,12.77
7/4/20 19:45,36802,12.77,26.41,78.5,92.5,0,0,0,0,0.008,7.19E-06,12.76
7/4/20 20:00,36803,12.76,26.2,78.16,95.7,0,0,0,0,0.005,4.61E-06,12.76
7/4/20 20:15,36804,12.76,26.08,77.67,92.3,0,0,0,0,0.005,4.51E-06,12.75
7/4/20 20:30,36805,12.75,25.95,78.39,91.4,0,0,0,0,0.002,1.61E-06,12.75
7/4/20 20:45,36806,12.75,25.98,77.74,97.1,0.42,0,0,0,0.018,1.64E-05,12.75
7/4/20 21:00,36807,12.74,25.65,74.91,99.9,0.17,0,0,0,0.006,5.36E-06,12.74
7/4/20 21:15,36808,12.74,24.77,75.32,100,0.02,0,0,0,0.003,2.47E-06,12.74
7/4/20 21:30,36809,12.73,24.59,75.89,100,0.01,0,0,0,0.007,6.12E-06,12.73
7/4/20 21:45,36810,12.73,24.7,76.1,100,0.01,0,0,0,0.005,4.29E-06,12.73
7/4/20 22:00,36811,12.73,24.78,76.08,100,0.05,0,0,0,0.009,7.83E-06,12.72
7/4/20 22:15,36812,12.72,24.79,75.82,100,0.05,0,0,0,0.011,9.76E-06,12.72
7/4/20 22:30,36813,12.72,24.73,75.31,100,0.15,0,0,0,0.003,2.90E-06,12.71
7/4/20 22:45,36814,12.71,24.52,75.75,99.8,0.01,0,0,0,0.008,7.19E-06,12.71
7/4/20 23:00,36815,12.71,24.38,76.26,99.5,0,0,0,0,0.001,1.18E-06,12.71
7/4/20 23:15,36816,12.71,24.41,76.11,100,0.01,0,0,0,0.006,5.15E-06,12.7
7/4/20 23:30,36817,12.7,24.43,76.17,99.9,0,0,0,0,0.002,1.50E-06,12.7
7/4/20 23:45,36818,12.7,24.48,76.66,98.8,0,0,0,0,0.003,2.47E-06,12.69
7/5/20 0:00,36819,12.69,24.54,76.7,97.9,0,0,0,0,0.004,3.86E-06,12.69
7/5/20 0:15,36820,12.69,24.61,77,96.4,0,0,0,0,0.005,4.18E-06,12.69
7/5/20 0:30,36821,12.69,24.6,77.07,96.5,0,0,0,0,0.006,5.58E-06,12.68
7/5/20 0:45,36822,12.68,24.67,77.43,96.1,0,0,0,0,0.007,6.65E-06,12.68
7/5/20 1:00,36823,12.68,24.77,77.65,95.1,0,0,0,0,0.005,4.83E-06,12.67
7/5/20 1:15,36824,12.67,24.84,77.71,96.2,0,0,0,0,0.004,3.97E-06,12.67
7/5/20 1:30,36825,12.67,24.9,77.32,97.6,0.02,0,0,0,0.005,4.40E-06,12.66
7/5/20 1:45,36826,12.66,24.85,76.74,99.9,0,0,0,0,0.003,2.90E-06,12.66
7/5/20 2:00,36827,12.66,24.69,76.53,100,0.02,0,0,0,0.005,4.61E-06,12.66
7/5/20 2:15,36828,12.65,24.62,76.5,100,0.14,0,0,0,0.009,8.05E-06,12.65
7/5/20 2:30,36829,12.65,24.59,76,100,0.5,0,0,0,0.002,1.61E-06,12.65
7/5/20 2:45,36830,12.64,24.46,76.14,100,0.07,0,0,0,0.004,3.54E-06,12.64
7/5/20 3:00,36831,12.64,24.39,75.98,100,0.01,0,0,0,0.003,2.57E-06,12.64
7/5/20 3:15,36832,12.64,24.37,75.92,100,0.02,0,0,0,0.004,3.97E-06,12.63
7/5/20 3:30,36833,12.63,24.32,75.96,100,0,0,0,0,0.005,4.72E-06,12.63
7/5/20 3:45,36834,12.63,24.33,75.94,100,0.01,0,0,0,0.003,2.68E-06,12.62
7/5/20 4:00,36835,12.62,24.33,75.94,100,0,0,0,0,0.006,5.26E-06,12.62
7/5/20 4:15,36836,12.62,24.32,75.92,100,0,0,0,0,0.007,6.44E-06,12.61
7/5/20 4:30,36837,12.61,24.33,75.94,100,0.01,0,0,0,0.005,4.29E-06,12.61
7/5/20 4:45,36838,12.61,24.36,76.01,100,0,0,0,0,0.008,7.40E-06,12.6
7/5/20 5:00,36839,12.6,24.4,76.11,100,0,0,0,0,0.006,5.58E-06,12.6
7/5/20 5:15,36840,12.6,24.41,75.87,100,0,0,0,0,0.006,5.04E-06,12.59
7/5/20 5:30,36841,12.59,24.37,76.02,100,0,0,0,0,0.008,7.08E-06,12.59
7/5/20 5:45,36842,12.59,24.34,76.16,100,0.01,0,0,0,0.008,7.19E-06,12.58
7/5/20 6:00,36843,12.58,24.32,75.88,99,0,0,0,0,0.002,1.50E-06,12.58
7/5/20 6:15,36844,12.58,24.21,75.95,98.1,0,0,0,0,0.002,1.82E-06,12.57
7/5/20 6:30,36845,12.57,24.11,76.17,96.5,0,0,0,0,0.007,6.01E-06,12.57
7/5/20 6:45,36846,12.56,24.07,75.9,98.3,0,0,0,0,1.346,0.001211286,12.56
7/5/20 7:00,36847,12.56,24.08,75.39,100,0,0,0,0,11.44,0.01029732,12.56
7/5/20 7:15,36848,12.55,24.11,75.63,100,0,0,0,0,8.16,0.007347429,12.55
7/5/20 7:30,36849,12.55,24.38,76.29,98.8,0,0,0,0,NAN,NAN,12.55
7/5/20 7:45,36850,12.57,24.63,76.52,99.9,0,0,0,0,35.02,0.03151692,12.56
7/5/20 8:00,36851,12.58,24.77,76.55,100,0,0,0,0,45.84,0.04125474,12.57
7/5/20 8:15,36852,12.58,25,77.1,99.8,0.02,0,0,0,44.69,0.04021962,12.57
7/5/20 8:30,36853,12.6,25.16,77.58,98.6,0,0,0,0,66.02,0.05941469,12.59
7/5/20 8:45,36854,12.62,25.39,77.92,98,0,0,0,0,92.1,0.08293101,12.62
7/5/20 9:00,36855,12.75,25.93,78.36,97.4,0,0,0,0,174.4,0.1569487,12.74
7/5/20 9:15,36856,12.93,26.84,79.72,93.2,0,0,0,0,231.5,0.2083623,12.93
7/5/20 9:30,36857,13.04,27.88,81,91.4,0,0,0,0,327,0.2943023,13.03
7/5/20 9:45,36858,13.15,29.5,82.6,89.5,0,0,0,0,432.2,0.3889602,13.15
7/5/20 10:00,36859,13.18,30.45,83,89.6,0,0,0,0,368.2,0.3313526,13.17
7/5/20 10:15,36860,13.27,31.28,82.5,87.5,0,0,0,0,514.1,0.4626777,13.27
7/5/20 10:30,36861,13.38,32.7,84.1,83.4,0,0,0,0,620.1,0.5580786,13.37
7/5/20 10:45,36862,13.4,33.59,84.8,83.1,0,0,0,0,621.6,0.5594794,13.4
7/5/20 11:00,36863,13.45,35.22,85.1,80.9,0,0,0,0,656.1,0.5904546,13.44
7/5/20 11:15,36864,13.37,35.86,85.1,84.9,0,0,0,0,613,0.5516735,13.37
7/5/20 11:30,36865,13.39,35.94,85,83.3,0,0,0,0,621.9,0.5597223,13.38
7/5/20 11:45,36866,13.18,35.15,83.7,85.6,0,0,0,0,269.2,0.2423149,13.17
7/5/20 12:00,36867,13.24,33.62,82.7,85.6,0,0,0,0,455.7,0.4101244,13.24
7/5/20 12:15,36868,13.38,33.99,84.2,88.2,0.01,0,0,0,590,0.5309566,13.38
7/5/20 12:30,36869,13.43,34.25,84.8,84.1,0,0,0,0,636.6,0.5729258,13.43
7/5/20 12:45,36870,13.31,34.43,84.6,86.3,0,0,0,0,378.2,0.3403804,13.31
7/5/20 13:00,36871,13.45,35.39,84.6,85,0,0,0,0,789.7,0.710737,13.45
7/5/20 13:15,36872,13.42,36.19,85.7,82.9,0,0,0,0,798,0.7181711,13.42
7/5/20 13:30,36873,13.41,36.81,85.8,82.8,0,0,0,0,743.6,0.6692809,13.41
7/5/20 13:45,36874,13.4,37.12,85.5,83.4,0,0,0,0,748.9,0.6740183,13.4
7/5/20 14:00,36875,13.4,37.14,85.5,81.1,0,0,0,0,735.4,0.6618164,13.4
7/5/20 14:15,36876,13.39,37.48,86.4,78.53,0,0,0,0,696.3,0.6266822,13.39
7/5/20 14:30,36877,13.38,37.93,86.3,79.44,0,0,0,0,684,0.615577,13.38
7/5/20 14:45,36878,13.37,37.93,84.9,83.6,0,0,0,0,513.7,0.4623251,13.37
